,TimeBeginning,TimeEnding,Region,Energy,Total_Emissions,Energy_SO,INTERCONNECTORID,SETTLEMENTDATE,METEREDMWFLOW,MWFLOW,MWLOSSES,INTERCONNECTORID.1,SETTLEMENTDATE.1,METEREDMWFLOW.1,MWFLOW.1,MWLOSSES.1,SETTLEMENTDATE.2,METEREDMWFLOW.2,New_Energy_T_V,New_Emissions_T_V,New_Energy_V_N,New_Emissions_V_N,New_Energy_V_S,New_Emissions_V_S,New_Intensity_Index,Total_Energy,Sum_Emissions,Rooftop_PV
0,2023-01-01 00:00:00,2023-01-01 01:00:00,VIC1,4473.864,4757.785,4111.912,VIC1-NSW1,2023-01-01 00:00:00,471.2758333,476.7441667,19.39583333,T-V-MNSP1,2023-01-01 00:00:00,194.35,179.4441667,3.325,2023-01-01 00:00:00,-40.27499999999999,471.2758333,0.0,-471.2758333,-545.3008455767634,40.27499999999999,5.473685594363861,1.0158400476706855,4152.187,4217.957840017601,0.0
1,2023-01-01 01:00:00,2023-01-01 02:00:00,VIC1,4851.268,5076.026,4465.024,VIC1-NSW1,2023-01-01 01:00:00,647.1916667,644.3558333,39.505,T-V-MNSP1,2023-01-01 01:00:00,55.81666667,45.38333333,0.699166667,2023-01-01 01:00:00,-75.7425,647.1916667,0.0,-647.1916667,-735.7545507375849,75.7425,8.890866905198667,0.9578035594139476,4540.766500000001,4349.162316167613,0.0
2,2023-01-01 02:00:00,2023-01-01 03:00:00,VIC1,4901.424,4999.866,4520.272,VIC1-NSW1,2023-01-01 02:00:00,620.5808333,629.5241667,41.76666667,T-V-MNSP1,2023-01-01 02:00:00,-225.65,-229.15,6.553333333,2023-01-01 02:00:00,5.090833329999999,-225.65,-249.59112259173784,-620.5808333,-686.4235180246538,-5.090833329999999,-5.630963021325658,1.1060984825691904,3668.95033337,4058.2203963622824,0.0
3,2023-01-01 03:00:00,2023-01-01 04:00:00,VIC1,5004.066,4971.06,4624.646,VIC1-NSW1,2023-01-01 03:00:00,645.9591667,667.965,49.275,T-V-MNSP1,2023-01-01 03:00:00,-406.5916667,-401.385,18.455,2023-01-01 03:00:00,-11.8825,-406.5916667,-437.04784553578855,-645.9591667,-694.3454212961818,11.8825,1.0160688955690789,1.071625763144648,3583.9776666,3840.6828020635994,0.0
4,2023-01-01 04:00:00,2023-01-01 05:00:00,VIC1,5109.439,4918.153,4733.361,VIC1-NSW1,2023-01-01 04:00:00,731.6808333,742.7133333,60.97916667,T-V-MNSP1,2023-01-01 04:00:00,-442.9583333,-438.1608333,21.67583333,2023-01-01 04:00:00,36.038333333,-442.9583333,-460.2515751058064,-731.6808333,-760.2458982817695,-36.038333333,-37.44528194589298,1.0390403351867732,3522.683500067,3660.2102446665313,0.0
5,2023-01-01 05:00:00,2023-01-01 06:00:00,VIC1,5168.93,4878.131,4795.235,VIC1-NSW1,2023-01-01 05:00:00,671.2266667,691.3266667,54.05416667,T-V-MNSP1,2023-01-01 05:00:00,-431.5666667,-426.4491667,20.5875,2023-01-01 05:00:00,207.7158333,-431.5666667,-439.0272291964706,-671.2266667,-682.8302702278278,-207.7158333,-211.306650375125,1.017287161108893,3484.725833299999,3544.966850200577,10.0455
6,2023-01-01 06:00:00,2023-01-01 07:00:00,VIC1,4860.348,4155.212,4539.896,VIC1-NSW1,2023-01-01 06:00:00,397.4883333,369.4725,23.48083333,T-V-MNSP1,2023-01-01 06:00:00,-424.0333333,-423.6875,20.34583333,2023-01-01 06:00:00,297.8833333,-424.0333333,-388.10325058727335,-397.4883333,-363.8075172621047,-297.8833333,-272.64245725632475,0.9152659003642375,3420.4910001,3130.6587748942975,200.356
7,2023-01-01 07:00:00,2023-01-01 08:00:00,VIC1,4348.795,3804.472,4054.472,VIC1-NSW1,2023-01-01 07:00:00,108.0766667,159.8533333,7.923333333,T-V-MNSP1,2023-01-01 07:00:00,-409.7083333,-399.6183333,18.35916667,2023-01-01 07:00:00,244.28416663,-409.7083333,-384.44559050019774,-108.0766667,-101.41262593834226,-244.28416663,-229.22152921198352,0.9383396901002151,3292.4028333700003,3089.3922543494764,694.9535000000001
8,2023-01-01 08:00:00,2023-01-01 09:00:00,VIC1,3948.471,3441.219,3682.213,VIC1-NSW1,2023-01-01 08:00:00,10.08416667,-46.6425,1.326666667,T-V-MNSP1,2023-01-01 08:00:00,-425.725,-442.5591667,22.10666667,2023-01-01 08:00:00,55.0141667,-425.725,-397.8620896659156,-10.08416667,-9.424176695908338,-55.0141667,-51.413591695322154,0.9345518578094204,3191.3896666300006,2982.519141942854,1344.428
9,2023-01-01 09:00:00,2023-01-01 10:00:00,VIC1,3828.0,3330.152,3570.252,VIC1-NSW1,2023-01-01 09:00:00,-215.3908333,-223.8833333,-4.6575,T-V-MNSP1,2023-01-01 09:00:00,-445.7,-444.7725,22.31083333,2023-01-01 09:00:00,-29.345,-445.7,-415.72660596506915,215.3908333,114.25765960124868,29.345,2.4036914124362796,0.8996223816472996,3369.2878333,3031.0867450486157,1899.7285
10,2023-01-01 10:00:00,2023-01-01 11:00:00,VIC1,4093.517,3404.532,3829.645,VIC1-NSW1,2023-01-01 10:00:00,-235.3083333,-250.02,-3.898333333,T-V-MNSP1,2023-01-01 10:00:00,-447.5416667,-445.4541667,22.37333333,2023-01-01 10:00:00,33.66,-447.5416667,-397.861923393287,235.3083333,124.15575397989915,-33.66,-29.923543075141428,0.8652670653525999,3583.7516666,3100.902287511471,2271.9075000000003
11,2023-01-01 11:00:00,2023-01-01 12:00:00,VIC1,4524.832,3688.346,4239.515,VIC1-NSW1,2023-01-01 11:00:00,-347.8941667,-359.0625,-0.861666667,T-V-MNSP1,2023-01-01 11:00:00,-440.675,-446.115,22.43583333,2023-01-01 11:00:00,123.43333333,-440.675,-383.383918573233,347.8941667,184.86039192090362,-123.43333333,-107.38606686245294,0.8407117803448018,4023.30083337,3382.4364064852175,2464.4285
12,2023-01-01 12:00:00,2023-01-01 13:00:00,VIC1,4923.091,4236.754,4597.997,VIC1-NSW1,2023-01-01 12:00:00,-479.395,-470.7025,7.7275,T-V-MNSP1,2023-01-01 12:00:00,-442.4083333,-440.1991667,21.8825,2023-01-01 12:00:00,142.25916662999998,-442.4083333,-407.65039119036135,479.395,257.3759309526639,-142.25916662999998,-131.08253294996035,0.8804005246150112,4492.72450007,3955.397006812342,2346.4765
13,2023-01-01 13:00:00,2023-01-01 14:00:00,VIC1,5382.13,4860.246,5008.529,VIC1-NSW1,2023-01-01 13:00:00,-515.8125,-557.6991667,19.73666667,T-V-MNSP1,2023-01-01 13:00:00,-396.5666667,-395.3666667,17.88083333,2023-01-01 13:00:00,102.34166663,-396.5666667,-384.825875134597,515.8125,291.5717377371482,-102.34166663,-99.31172922664338,0.9288115031223964,5025.433166670001,4667.680133375908,2130.369
14,2023-01-01 14:00:00,2023-01-01 15:00:00,VIC1,5745.855,5039.954,5355.244,VIC1-NSW1,2023-01-01 14:00:00,-409.2316667,-405.6475,12.08416667,T-V-MNSP1,2023-01-01 14:00:00,-170.8416667,-151.2025,3.609166667,2023-01-01 14:00:00,72.97833340000001,-170.8416667,-160.78336326997086,409.2316667,250.0385866715716,-72.97833340000001,-68.68173389161421,0.9166533461099935,5520.6556666,5060.5274895099865,1899.1525
15,2023-01-01 15:00:00,2023-01-01 16:00:00,VIC1,6422.8,5196.972,6013.927,VIC1-NSW1,2023-01-01 15:00:00,-205.3016667,-211.4558333,6.479166667,T-V-MNSP1,2023-01-01 15:00:00,61.48333333,76.06083333,1.065,2023-01-01 15:00:00,30.397500000000008,-205.3016667,-0.0,205.3016667,129.84204257256027,-30.397500000000008,-26.268186555972502,0.8858560580367469,5983.5295,5300.545856016587,1674.5635
16,2023-01-01 16:00:00,2023-01-01 17:00:00,VIC1,7464.38,5345.89,7036.732,VIC1-NSW1,2023-01-01 16:00:00,-89.08166667,-57.36416667,1.9025,T-V-MNSP1,2023-01-01 16:00:00,143.475,152.2041667,2.143333333,2023-01-01 16:00:00,236.89083337,-89.08166667,-0.0,89.08166667,59.702027207085486,-236.89083337,-179.9688175142025,0.768491951744029,6799.84116663,5225.623209692883,1486.8485
17,2023-01-01 17:00:00,2023-01-01 18:00:00,VIC1,8349.032,5506.597,7910.644,VIC1-NSW1,2023-01-01 17:00:00,361.8458333,349.7483333,-2.895833333,T-V-MNSP1,2023-01-01 17:00:00,329.825,346.015,11.665,2023-01-01 17:00:00,165.96916663000002,361.8458333,4.2529708513750535,-361.8458333,-251.88077988496005,-165.96916663000002,-115.53108887939568,0.6641257654776082,7744.67483337,5143.438102087019,1042.2005
18,2023-01-01 18:00:00,2023-01-01 19:00:00,VIC1,8388.307,5576.157,7945.93,VIC1-NSW1,2023-01-01 18:00:00,398.6066667,416.0183333,-8.03,T-V-MNSP1,2023-01-01 18:00:00,445.15,447.0,19.02,2023-01-01 18:00:00,21.5,398.6066667,7.420478884201325,-398.6066667,-279.72727607289164,-21.5,-15.08789726312716,0.6673997127298976,7924.43,5288.762305548183,510.2275
19,2023-01-01 19:00:00,2023-01-01 20:00:00,VIC1,8632.08,5603.234,8186.698,VIC1-NSW1,2023-01-01 19:00:00,628.2708333,642.5558333,3.453333333,T-V-MNSP1,2023-01-01 19:00:00,445.5083333,447.0,19.02,2023-01-01 19:00:00,136.43166667,628.2708333,11.699447596449883,-628.2708333,-430.0083494413612,-136.43166667,-93.3781303966521,0.6324693813766424,8050.266333330001,5091.546967758437,114.0
20,2023-01-01 20:00:00,2023-01-01 21:00:00,VIC1,8167.024,5563.929,7726.964,VIC1-NSW1,2023-01-01 20:00:00,999.4,984.1866667,42.1975,T-V-MNSP1,2023-01-01 20:00:00,446.525,447.0,19.02,2023-01-01 20:00:00,83.59916666,999.4,18.69857368736152,-999.4,-719.6345993847002,-83.59916666,-60.19697099085839,0.6283614753494733,7643.36483334,4802.796003311803,1.1705
21,2023-01-01 21:00:00,2023-01-01 22:00:00,VIC1,6330.104,5440.243,5909.489,VIC1-NSW1,2023-01-01 21:00:00,500.3875,453.5391667,4.231666667,T-V-MNSP1,2023-01-01 21:00:00,370.9833333,357.7283333,13.31916667,2023-01-01 21:00:00,-46.80416667,500.3875,5.715446069231733,-500.3875,-460.65397433898266,46.80416667,8.23624003044897,0.8383638232757522,5956.29316667,4993.540711760698,0.0
22,2023-01-01 22:00:00,2023-01-01 23:00:00,VIC1,5304.365,5248.289,4904.054,VIC1-NSW1,2023-01-01 22:00:00,199.7033333,245.1358333,1.223333333,T-V-MNSP1,2023-01-01 22:00:00,298.9416667,314.09,9.958333333,2023-01-01 22:00:00,-243.02833333,199.7033333,0.0,-199.7033333,-213.72130229840937,243.02833333,42.20112185140319,0.9863391511494404,5147.08233333,5076.768819552994,0.0
23,2023-01-01 23:00:00,2023-01-02 00:00:00,VIC1,5089.625,5171.17,4696.669,VIC1-NSW1,2023-01-01 23:00:00,-9.46,-48.03666667,1.464166667,T-V-MNSP1,2023-01-01 23:00:00,378.9583333,365.4175,13.21,2023-01-01 23:00:00,-0.2466666699999997,-9.46,-0.0,9.46,5.695133124943137,0.2466666699999997,0.042580728537826316,1.1021930307562418,4696.91566667,5176.907713853481,0.0
24,2023-01-02 00:00:00,2023-01-02 01:00:00,VIC1,5234.836,5101.671,4844.842,VIC1-NSW1,2023-02-01 00:00:00,163.2491667,183.35,2.105,T-V-MNSP1,2023-02-01 00:00:00,235.0416667,237.6883333,5.656666667,2023-02-01 00:00:00,211.9891667,163.2491667,0.0,-163.2491667,-171.90313730098023,-211.9891667,-223.22688419303577,1.0159055657188871,4632.8528332999995,4706.540978505985,0.0
25,2023-01-02 01:00:00,2023-01-02 02:00:00,VIC1,5733.827,4938.938,5352.205,VIC1-NSW1,2023-02-01 01:00:00,536.1625,545.68,28.20333333,T-V-MNSP1,2023-02-01 01:00:00,-130.4833333,-159.3433333,6.2525,2023-02-01 01:00:00,211.62166667,-130.4833333,-120.40814826824374,-536.1625,-494.763064087605,-211.62166667,-195.28143842393862,0.9227856556316509,4473.93750003,4128.485349220213,0.0
26,2023-01-02 02:00:00,2023-01-02 03:00:00,VIC1,6032.17,4817.895,5658.481,VIC1-NSW1,2023-02-01 02:00:00,822.725,831.2691667,65.5675,T-V-MNSP1,2023-02-01 02:00:00,-410.0583333,-414.3725,19.50333333,2023-02-01 02:00:00,197.81833337,-410.0583333,-349.14281654642014,-822.725,-700.5064899705417,-197.81833337,-168.43176804016065,0.8514467045131019,4227.879333329999,3599.813925442878,0.0
27,2023-01-02 03:00:00,2023-01-02 04:00:00,VIC1,6047.714,4827.679,5672.174,VIC1-NSW1,2023-02-01 03:00:00,841.845,843.5366667,70.31666667,T-V-MNSP1,2023-02-01 03:00:00,-438.0833333,-442.0033333,22.0425,2023-02-01 03:00:00,241.855000033,-438.0833333,-372.8598079717601,-841.845,-716.5078905821648,-241.855000033,-205.84670087770817,0.8511161681570418,4150.390666667,3532.464600568367,0.0
28,2023-01-02 04:00:00,2023-01-02 05:00:00,VIC1,6155.305,4597.541,5795.782,VIC1-NSW1,2023-02-01 04:00:00,895.035,906.94,81.46583333,T-V-MNSP1,2023-02-01 04:00:00,-429.7833333,-433.4583333,21.2475,2023-02-01 04:00:00,298.90750003,-429.7833333,-340.92836755478646,-895.035,-709.9922165697399,-298.90750003,-237.11027892274524,0.7932563716164617,4172.0561666700005,3309.5101369527283,0.0
29,2023-01-02 05:00:00,2023-01-02 06:00:00,VIC1,6141.703,4887.475,5762.004,VIC1-NSW1,2023-02-01 05:00:00,750.1583333,740.8158333,55.415,T-V-MNSP1,2023-02-01 05:00:00,-428.925,-435.7175,21.45583333,2023-02-01 05:00:00,375.84916667,-428.925,-363.82484537931595,-750.1583333,-636.3029425257979,-375.84916667,-318.8046044172233,0.8482248537140898,4207.07150003,3568.542607677663,7.9135
30,2023-01-02 06:00:00,2023-01-02 07:00:00,VIC1,6116.153,4878.228,5737.277,VIC1-NSW1,2023-02-01 06:00:00,497.2966667,488.7125,26.40833333,T-V-MNSP1,2023-02-01 06:00:00,-439.6583333,-444.0883333,22.24166667,2023-02-01 06:00:00,510.1708333,-439.6583333,-373.8277918143733,-497.2966667,-422.8358721049389,-510.1708333,-433.7823751210535,0.8502688644804843,4290.1511667,3647.7819609596345,177.497
31,2023-01-02 07:00:00,2023-01-02 08:00:00,VIC1,5609.293,4574.37,5254.903,VIC1-NSW1,2023-02-01 07:00:00,52.4,58.10916667,1.178333333,T-V-MNSP1,2023-02-01 07:00:00,-425.775,-442.9308333,22.13083333,2023-02-01 07:00:00,421.27000003,-425.775,-370.6352689573908,-52.4,-45.61397003902831,-421.27000003,-366.71368625400527,0.8704956114318378,4355.457999970001,3791.4070747495753,544.823
32,2023-01-02 08:00:00,2023-01-02 09:00:00,VIC1,5468.329,4452.941,5122.987,VIC1-NSW1,2023-02-01 08:00:00,126.3941667,98.57416667,4.694166667,T-V-MNSP1,2023-02-01 08:00:00,-430.2916667,-439.2458333,21.79583333,2023-02-01 08:00:00,116.86083333,-430.2916667,-374.01293515028726,-126.3941667,-109.86281383483204,-116.86083333,-101.57636473200567,0.8692079445058126,4449.44033327,3867.488886282875,945.056
33,2023-01-02 09:00:00,2023-01-02 10:00:00,VIC1,5159.991,4109.425,4841.589,VIC1-NSW1,2023-02-01 09:00:00,46.73166667,32.925,2.1,T-V-MNSP1,2023-02-01 09:00:00,-422.675,-431.065,21.01666667,2023-02-01 09:00:00,-207.34833333,-422.675,-358.75643551631504,-46.73166667,-39.664721500599235,207.34833333,13.336865842853799,0.8132581655015364,4579.53066666,3724.3407088259396,1490.6505
34,2023-01-02 10:00:00,2023-01-02 11:00:00,VIC1,4698.804,3871.139,4398.999,VIC1-NSW1,2023-02-01 10:00:00,-252.6016667,-282.1516667,-1.835833333,T-V-MNSP1,2023-02-01 10:00:00,-413.15,-428.8433333,20.84,2023-02-01 10:00:00,-338.2266667,-413.15,-363.573867111586,252.6016667,154.93664226840104,338.2266667,20.0782951929871,0.804640528943303,4576.677333400001,3682.580070349802,1558.0505
35,2023-01-02 11:00:00,2023-01-02 12:00:00,VIC1,4773.241,3897.591,4471.381,VIC1-NSW1,2023-02-01 11:00:00,92.24583333,67.0325,5.029166667,T-V-MNSP1,2023-02-01 11:00:00,-420.4916667,-435.1233333,21.4125,2023-02-01 11:00:00,-527.48250003,-420.4916667,-366.5320704509232,-92.24583333,-80.40838608351827,527.48250003,25.220879505673313,0.7748046806913652,4486.126,3475.871422971232,2075.811
36,2023-01-02 12:00:00,2023-01-02 13:00:00,VIC1,4973.93,4102.649,4657.239,VIC1-NSW1,2023-02-01 12:00:00,248.6275,166.3716667,11.54833333,T-V-MNSP1,2023-02-01 12:00:00,-427.875,-440.7333333,21.95666667,2023-02-01 12:00:00,-554.0925,-427.875,-376.9230956098667,-248.6275,-219.02061806308419,554.0925,26.695489085625802,0.7791695729679499,4534.829,3533.400775412675,2288.0215
37,2023-01-02 13:00:00,2023-01-02 14:00:00,VIC1,4817.243,4047.227,4504.786,VIC1-NSW1,2023-02-01 13:00:00,-425.4666667,-434.8566667,6.820833333,T-V-MNSP1,2023-02-01 13:00:00,-433.1,-441.2291667,21.98583333,2023-02-01 13:00:00,-347.9558334,-433.1,-389.10927482459766,425.4666667,272.8955164389922,347.9558334,17.783758556449992,0.8150069291718325,4845.1085001,3948.7970001708445,2239.864
38,2023-01-02 14:00:00,2023-01-02 15:00:00,VIC1,4822.244,3843.713,4523.35,VIC1-NSW1,2023-02-01 14:00:00,-367.68,-405.0183333,5.848333333,T-V-MNSP1,2023-02-01 14:00:00,-428.6666667,-444.2866667,22.26416667,2023-02-01 14:00:00,-341.1475,-428.6666667,-364.2591529422789,367.68,221.31782017302817,341.1475,16.902839034969922,0.7739494372518538,4803.510833300001,3717.674506265719,1954.014
39,2023-01-02 15:00:00,2023-01-02 16:00:00,VIC1,5509.635,4132.734,5185.678,VIC1-NSW1,2023-02-01 15:00:00,-208.8191667,-178.2866667,2.505,T-V-MNSP1,2023-02-01 15:00:00,-435.4916667,-446.7208333,22.49333333,2023-02-01 15:00:00,-339.7541667,-435.4916667,-347.06574871940717,208.8191667,124.03402728306405,339.7541667,14.858209570425357,0.7406564432046131,5298.7596667,3924.560488134083,1664.371
40,2023-01-02 16:00:00,2023-01-02 17:00:00,VIC1,6009.65,4899.738,5627.199,VIC1-NSW1,2023-02-01 16:00:00,192.38,192.7141667,4.856666667,T-V-MNSP1,2023-02-01 16:00:00,-433.4583333,-446.9225,22.5125,2023-02-01 16:00:00,-341.4283333,-433.4583333,-377.42263372713063,-192.38,-167.50990971529532,341.4283333,12.472378851607827,0.8174153677806072,5342.789,4367.277835409182,891.8565
41,2023-01-02 17:00:00,2023-01-02 18:00:00,VIC1,6179.461,5020.181,5786.997,VIC1-NSW1,2023-02-01 17:00:00,550.445,592.6633333,35.39166667,T-V-MNSP1,2023-02-01 17:00:00,-431.8833333,-446.6716667,22.48833333,2023-02-01 17:00:00,-308.4991667,-431.8833333,-374.65588871902423,-550.445,-477.5073376649409,308.4991667,9.28340956427273,0.8169693073428045,5113.167833400001,4177.301183180307,594.6345
42,2023-01-02 18:00:00,2023-01-02 19:00:00,VIC1,6369.489,5096.578,5970.058,VIC1-NSW1,2023-02-01 18:00:00,960.7275,999.67,83.74583333,T-V-MNSP1,2023-02-01 18:00:00,-391.5333333,-399.7383333,18.55583333,2023-02-01 18:00:00,-310.69833333,-391.5333333,-334.248037919137,-960.7275,-820.1633284793884,310.69833333,17.170303778747922,0.8033561027612021,4928.495500030001,3959.336937380223,432.2575000000001
43,2023-01-02 19:00:00,2023-01-02 20:00:00,VIC1,6675.201,5134.633,6269.891,VIC1-NSW1,2023-02-01 19:00:00,1173.363333,1138.255833,107.1041667,T-V-MNSP1,2023-02-01 19:00:00,-246.45,-250.1966667,7.8725,2023-02-01 19:00:00,-182.1,-246.45,-201.82652343557487,-1173.363333,-960.9082662859353,182.1,11.884009766772428,0.7916616788334199,5032.177667,3983.782220045262,85.11749999999999
44,2023-01-02 20:00:00,2023-01-02 21:00:00,VIC1,6429.838,5147.848,6025.078,VIC1-NSW1,2023-02-01 20:00:00,1114.4125,1115.991667,107.9375,T-V-MNSP1,2023-02-01 20:00:00,-144.85,-151.4283333,3.215833333,2023-02-01 20:00:00,-3.2808333329999995,-144.85,-123.76035344272721,-1114.4125,-952.1579902036121,3.2808333329999995,0.24838089347212158,0.8538678509773759,4769.096333333001,4072.178037247133,0.978
45,2023-01-02 21:00:00,2023-01-02 22:00:00,VIC1,6169.736,5155.259,5765.643,VIC1-NSW1,2023-02-01 21:00:00,1045.151667,1031.325,98.05833333,T-V-MNSP1,2023-02-01 21:00:00,-117.875,-134.0033333,2.535,2023-02-01 21:00:00,86.5375,-117.875,-105.39607718081054,-1045.151667,-934.5059237394256,-86.5375,-77.37614446688774,0.894134270887046,4516.078833,4037.980854612876,0.0
46,2023-01-02 22:00:00,2023-01-02 23:00:00,VIC1,5855.903,5082.223,5459.581,VIC1-NSW1,2023-02-01 22:00:00,931.6641667,933.3483333,85.89916667,T-V-MNSP1,2023-02-01 22:00:00,-131.3166667,-142.7541667,2.766666667,2023-02-01 22:00:00,130.08333333000002,-131.3166667,-122.24025685965172,-931.6641667,-867.2689454151471,-130.08333333000002,-121.0921696310381,0.9308815090388803,4266.5168332700005,3971.621628094163,0.0
47,2023-01-02 23:00:00,2023-01-03 00:00:00,VIC1,5868.067,5150.333,5467.301,VIC1-NSW1,2023-02-01 23:00:00,711.2666667,686.2008333,47.50166667,T-V-MNSP1,2023-02-01 23:00:00,-282.4166667,-297.7575,10.50666667,2023-02-01 23:00:00,183.47083337,-282.4166667,-266.04349719450437,-711.2666667,-670.0308223939035,-183.47083337,-172.83407071295548,0.9420247760275133,4290.14683323,4041.4246096986362,0.0
48,2023-01-03 00:00:00,2023-01-03 01:00:00,VIC1,5753.296,5166.166,5352.192,VIC1-NSW1,2023-03-01 00:00:00,659.75,663.2183333,42.47833333,T-V-MNSP1,2023-03-01 00:00:00,-309.6166667,-320.3433333,11.93833333,2023-03-01 00:00:00,322.1733333,-309.6166667,-298.85532816066245,-659.75,-636.8190861800174,-322.1733333,-310.97556302186615,0.9652430256612619,4060.652,3919.516022637454,0.0
49,2023-01-03 01:00:00,2023-01-03 02:00:00,VIC1,5388.458,5019.786,5000.537,VIC1-NSW1,2023-03-01 01:00:00,620.8208333,625.34,40.76416667,T-V-MNSP1,2023-03-01 01:00:00,-331.15,-345.475,13.84416667,2023-03-01 01:00:00,310.4641667,-331.15,-332.4247243646032,-620.8208333,-623.2106126817328,-310.4641667,-311.6592632955873,1.0038493865758817,3738.102,3752.4913996580767,0.0
50,2023-01-03 02:00:00,2023-01-03 03:00:00,VIC1,5183.717,4956.784,4802.029,VIC1-NSW1,2023-03-01 02:00:00,559.8833333,557.4533333,35.3325,T-V-MNSP1,2023-03-01 02:00:00,-381.725,-387.545,17.24,2023-03-01 02:00:00,302.30416663,-381.725,-394.0268524825651,-559.8833333,-577.9266948134022,-302.30416663,-312.0465237267242,1.0322270023775366,3558.1165000700003,3672.7839289773083,0.0
51,2023-01-03 03:00:00,2023-01-03 04:00:00,VIC1,5424.723,4995.213,5038.294,VIC1-NSW1,2023-03-01 03:00:00,660.4166667,666.6791667,50.46583333,T-V-MNSP1,2023-03-01 03:00:00,-390.6666667,-396.3216667,17.90833333,2023-03-01 03:00:00,377.9916667,-390.6666667,-387.32618861989937,-660.4166667,-654.7696341095829,-377.9916667,-374.75956889207083,0.991449288191598,3609.2189999,3578.3576083784465,0.0
52,2023-01-03 04:00:00,2023-01-03 05:00:00,VIC1,5632.656,5089.186,5237.97,VIC1-NSW1,2023-03-01 04:00:00,696.695,699.7391667,54.76166667,T-V-MNSP1,2023-03-01 04:00:00,-344.6833333,-343.6533333,13.68416667,2023-03-01 04:00:00,418.5541667,-344.6833333,-334.89263861070106,-696.695,-676.9054500636697,-418.5541667,-406.6651785732461,0.9715951026829095,3778.0375000000004,3670.722732752383,0.0
53,2023-01-03 05:00:00,2023-01-03 06:00:00,VIC1,5842.949,5206.874,5438.539,VIC1-NSW1,2023-03-01 05:00:00,668.7033333,658.6966667,46.97833333,T-V-MNSP1,2023-03-01 05:00:00,-344.0333333,-357.765,14.855,2023-03-01 05:00:00,379.92666667,-344.0333333,-329.3785736009439,-668.7033333,-640.2186322233057,-379.92666667,-363.7429615914659,0.957403081967418,4045.87566673,3873.533832584284,1.258
54,2023-01-03 06:00:00,2023-01-03 07:00:00,VIC1,5763.538,5082.373,5369.756,VIC1-NSW1,2023-03-01 06:00:00,440.9216667,473.85,23.92333333,T-V-MNSP1,2023-03-01 06:00:00,-428.3166667,-439.2283333,21.78083333,2023-03-01 06:00:00,346.9008333,-428.3166667,-405.39366449538466,-440.9216667,-417.32405978057085,-346.9008333,-328.33511035537197,0.94648118089537,4153.6168333000005,3931.320165368672,63.907
55,2023-01-03 07:00:00,2023-01-03 08:00:00,VIC1,5570.568,4724.053,5204.817,VIC1-NSW1,2023-03-01 07:00:00,465.7516667,465.3541667,25.91833333,T-V-MNSP1,2023-03-01 07:00:00,-442.1916667,-446.0433333,22.42833333,2023-03-01 07:00:00,54.5916666,-442.1916667,-401.3468426746099,-465.7516667,-422.73062786436776,-54.5916666,-49.5490862362173,0.9076309503292815,4242.282,3850.426443224805,259.8615
56,2023-01-03 08:00:00,2023-01-03 09:00:00,VIC1,5269.476,4408.967,4928.145,VIC1-NSW1,2023-03-01 08:00:00,537.7291667,505.5466667,33.1475,T-V-MNSP1,2023-03-01 08:00:00,-433.7583333,-439.9633333,21.87333333,2023-03-01 08:00:00,-251.6558333,-433.7583333,-388.0620755872039,-537.7291667,-481.0796254813522,251.6558333,10.670598863908303,0.8436862031400089,4208.3133333000005,3550.495897795352,499.0495
57,2023-01-03 09:00:00,2023-01-03 10:00:00,VIC1,4517.646,3826.434,4219.544,VIC1-NSW1,2023-03-01 09:00:00,95.165,35.10083333,1.4875,T-V-MNSP1,2023-03-01 09:00:00,-433.9083333,-438.0466667,21.69083333,2023-03-01 09:00:00,-308.3816667,-433.9083333,-393.4836559169551,-95.165,-86.29903885585742,308.3816667,14.483603944330161,0.840524887877951,3998.8523334,3361.134909171518,777.3565
58,2023-01-03 10:00:00,2023-01-03 11:00:00,VIC1,4097.578,3608.919,3817.009,VIC1-NSW1,2023-03-01 10:00:00,19.0075,20.44083333,1.336666667,T-V-MNSP1,2023-03-01 10:00:00,-430.05,-436.9158333,21.58583333,2023-03-01 10:00:00,-306.2408334,-430.05,-406.60517592439527,-19.0075,-17.971277482578635,306.2408334,17.27550568379048,0.8713800916660571,3674.1923334,3201.6180522768163,1197.614
59,2023-01-03 11:00:00,2023-01-03 12:00:00,VIC1,4298.905,3565.029,4020.694,VIC1-NSW1,2023-03-01 11:00:00,350.2075,359.6133333,33.1875,T-V-MNSP1,2023-03-01 11:00:00,-432.75,-440.7758333,21.93333333,2023-03-01 11:00:00,-320.9066666,-432.75,-383.70646951745147,-350.2075,-310.51850588915744,320.9066666,20.854355919213717,0.8125732885085396,3558.6431666,2891.6583805126047,1550.6535
60,2023-01-03 12:00:00,2023-01-03 13:00:00,VIC1,4576.191,3579.732,4295.1,VIC1-NSW1,2023-03-01 12:00:00,600.4941667,588.9,68.22583333,T-V-MNSP1,2023-03-01 12:00:00,-434.8416667,-446.1066667,22.43416667,2023-03-01 12:00:00,-306.2225,-434.8416667,-362.4168539077843,-600.4941667,-500.47919358090013,306.2225,22.775981838179217,0.7682619680015758,3565.9866666,2739.6119343494947,1689.886
