,TimeBeginning,TimeEnding,Region,Energy,Total_Emissions,Energy_SO,SETTLEMENTDATE,METEREDMWFLOW,MWFLOW,INTERCONNECTORID,SETTLEMENTDATE.1,METEREDMWFLOW.1,MWFLOW.1,MWLOSSES,New_Energy_N_Q,New_Emissions_N_Q,New_Energy_V_N,New_Emissions_V_N,New_Intensity_Index,Total_Energy,Sum_Emissions,Rooftop_PV
0,1/01/2023 0:00,1/01/2023 1:00,NSW1,6304.037,3719.069,6055.249,2023-01-01 00:00:00,8.38333333,-6.186666670000001,VIC1-NSW1,2023-01-01 00:00:00,471.2758333,476.7441667,19.39583333,-8.38333333,-5.148953429375038,471.2758333,545.3008455767634,0.6534409988133875,6518.14149997,4259.220892147388,0.0
1,1/01/2023 1:00,1/01/2023 2:00,NSW1,6328.83,3785.467,6077.198,2023-01-01 01:00:00,83.44166666,72.26666667,VIC1-NSW1,2023-01-01 01:00:00,647.1916667,644.3558333,39.505,-83.44166666,-51.975544579332485,647.1916667,735.7545507375849,0.6729831352589016,6640.948000040001,4469.246006158252,0.0
2,1/01/2023 2:00,1/01/2023 3:00,NSW1,6015.562,3592.438,5776.906,2023-01-01 02:00:00,13.43333334,18.70083333,VIC1-NSW1,2023-01-01 02:00:00,620.5808333,629.5241667,41.76666667,-13.43333334,-8.353678795757265,620.5808333,686.4235180246538,0.6689335919969428,6384.0534999599995,4270.507839228897,0.0
3,1/01/2023 3:00,1/01/2023 4:00,NSW1,5756.655,3420.687,5529.587,2023-01-01 03:00:00,-66.44166667,-61.36,VIC1-NSW1,2023-01-01 03:00:00,645.9591667,667.965,49.275,66.44166667,55.658033345894005,645.9591667,694.3454212961818,0.668167027232149,6241.98783337,4170.690454642076,0.0
4,1/01/2023 4:00,1/01/2023 5:00,NSW1,5223.095,3264.138,5008.523,2023-01-01 04:00:00,-215.91666667,-212.48083337,VIC1-NSW1,2023-01-01 04:00:00,731.6808333,742.7133333,60.97916667,215.91666667,189.58142340750092,731.6808333,760.2458982817695,0.7075016903554076,5956.12049997,4213.96532168927,0.0
5,1/01/2023 5:00,1/01/2023 6:00,NSW1,4855.241,3148.393,4650.731,2023-01-01 05:00:00,-463.10833333,-471.4283333,VIC1-NSW1,2023-01-01 05:00:00,671.2266667,691.3266667,54.05416667,463.10833333,405.3649174211449,671.2266667,682.8302702278278,0.7323318675408376,5785.06600003,4236.588187648973,28.5005
6,1/01/2023 6:00,1/01/2023 7:00,NSW1,4892.575,2957.678,4701.705,2023-01-01 06:00:00,-593.68333337,-568.6325,VIC1-NSW1,2023-01-01 06:00:00,397.4883333,369.4725,23.48083333,593.68333337,447.76576993903495,397.4883333,363.8075172621047,0.6620995865357349,5692.876666669999,3769.2512872011393,314.7495
7,1/01/2023 7:00,1/01/2023 8:00,NSW1,5251.092,2890.87,5063.532,2023-01-01 07:00:00,-545.525,-521.6691667,VIC1-NSW1,2023-01-01 07:00:00,108.0766667,159.8533333,7.923333333,545.525,372.1547517841994,108.0766667,101.41262593834226,0.5884832459522564,5717.1336667,3364.4373777225414,849.025
8,1/01/2023 8:00,1/01/2023 9:00,NSW1,5422.905,2860.838,5236.25,2023-01-01 08:00:00,-611.6249999700001,-637.065,VIC1-NSW1,2023-01-01 08:00:00,10.08416667,-46.6425,1.326666667,611.6249999700001,391.4988850657207,10.08416667,9.424176695908338,0.5568084325914661,5857.95916664,3261.761061761629,1475.153
9,1/01/2023 9:00,1/01/2023 10:00,NSW1,5609.766,2876.028,5421.694,2023-01-01 09:00:00,-813.78333333,-813.1925,VIC1-NSW1,2023-01-01 09:00:00,-215.3908333,-223.8833333,-4.6575,813.78333333,496.5971711582342,-215.3908333,-114.25765960124868,0.5412492846308351,6020.08650003,3258.3675115569854,2021.6915
10,1/01/2023 10:00,1/01/2023 11:00,NSW1,5554.065,2832.724,5368.769,2023-01-01 10:00:00,-732.94166667,-733.94333333,VIC1-NSW1,2023-01-01 10:00:00,-235.3083333,-250.02,-3.898333333,732.94166667,449.12418919749484,-235.3083333,-124.15575397989915,0.5382672813379363,5866.40233337,3157.6924352175956,2346.9855
11,1/01/2023 11:00,1/01/2023 12:00,NSW1,5560.821,2855.693,5374.212,2023-01-01 11:00:00,-853.7833333,-870.0266667,VIC1-NSW1,2023-01-01 11:00:00,-347.8941667,-359.0625,-0.861666667,853.7833333,524.8889955460581,-347.8941667,-184.86039192090362,0.5434807179470671,5880.1011666,3195.721603625155,2647.4285
12,1/01/2023 12:00,1/01/2023 13:00,NSW1,5496.085,2850.524,5309.459,2023-01-01 12:00:00,-949.175,-929.5875,VIC1-NSW1,2023-01-01 12:00:00,-479.395,-470.7025,7.7275,949.175,597.0217207232519,-479.395,-257.3759309526639,0.5520051670765974,5779.2390000000005,3190.169789770588,2641.124
13,1/01/2023 13:00,1/01/2023 14:00,NSW1,5265.811,2871.704,5080.262,2023-01-01 13:00:00,-877.53333333,-878.30249997,VIC1-NSW1,2023-01-01 13:00:00,-515.8125,-557.6991667,19.73666667,877.53333333,565.5098300875558,-515.8125,-291.5717377371482,0.5780323438516914,5441.982833329999,3145.642092350408,2829.2865
14,1/01/2023 14:00,1/01/2023 15:00,NSW1,5259.992,3092.339,5061.151,2023-01-01 14:00:00,-1116.6916663,-1104.4149997,VIC1-NSW1,2023-01-01 14:00:00,-409.2316667,-405.6475,12.08416667,1116.6916663,737.1401286987282,-409.2316667,-250.0385866715716,0.6205030192320746,5768.6109996000005,3579.4405420271564,2718.547
15,1/01/2023 15:00,1/01/2023 16:00,NSW1,5604.804,3407.173,5387.302,2023-01-01 15:00:00,-1032.8833333,-1006.92250003,VIC1-NSW1,2023-01-01 15:00:00,-205.3016667,-211.4558333,6.479166667,1032.8833333,702.4030151092642,-205.3016667,-129.84204257256027,0.6403553446904521,6214.8836666,3979.7339725367037,2379.334
16,1/01/2023 16:00,1/01/2023 17:00,NSW1,6240.994,4010.603,5984.239,2023-01-01 16:00:00,-1007.41666667,-993.74833333,VIC1-NSW1,2023-01-01 16:00:00,-89.08166667,-57.36416667,1.9025,1007.41666667,721.0104271769485,-89.08166667,-59.702027207085486,0.6768361193910942,6902.574,4671.911399969863,1811.3945
17,1/01/2023 17:00,1/01/2023 18:00,NSW1,6908.968,4420.781,6621.502,2023-01-01 17:00:00,-610.675,-619.5808333,VIC1-NSW1,2023-01-01 17:00:00,361.8458333,349.7483333,-2.895833333,610.675,462.5693967075403,361.8458333,251.88077988496005,0.6762201390907556,7594.0228333000005,5135.231176592501,1083.165
18,1/01/2023 18:00,1/01/2023 19:00,NSW1,7628.047,4973.087,7302.61,2023-01-01 18:00:00,-303.225,-262.28,VIC1-NSW1,2023-01-01 18:00:00,398.6066667,416.0183333,-8.03,303.225,242.80209779101324,398.6066667,279.72727607289164,0.6865708568689699,8004.4416667000005,5495.616373863905,365.951
19,1/01/2023 19:00,1/01/2023 20:00,NSW1,7295.815,5054.426,6968.93,2023-01-01 19:00:00,-158.32500003,-172.76166667,VIC1-NSW1,2023-01-01 19:00:00,628.2708333,642.5558333,3.453333333,158.32500003,126.5394297292549,628.2708333,430.0083494413612,0.7234807671011813,7755.525833330001,5610.973779170617,31.897
20,1/01/2023 20:00,1/01/2023 21:00,NSW1,6847.232,4640.857,6546.513,2023-01-01 20:00:00,-113.31666666,-124.13166667000002,VIC1-NSW1,2023-01-01 20:00:00,999.4,984.1866667,42.1975,113.31666666,92.17450053402926,999.4,719.6345993847002,0.7119078989958663,7659.22966666,5452.66609991873,0.0
21,1/01/2023 21:00,1/01/2023 22:00,NSW1,7431.723,4213.147,7146.279,2023-01-01 21:00:00,-195.75833337,-208.0366667,VIC1-NSW1,2023-01-01 21:00:00,500.3875,453.5391667,4.231666667,195.75833337,162.47885872396947,500.3875,460.65397433898266,0.6166816942234861,7842.424833370001,4836.279833062952,0.0
22,1/01/2023 22:00,1/01/2023 23:00,NSW1,7357.249,4175.175,7073.251,2023-01-01 22:00:00,-280.125,-263.02416667,VIC1-NSW1,2023-01-01 22:00:00,199.7033333,245.1358333,1.223333333,280.125,236.45429315639234,199.7033333,213.72130229840937,0.6123794536438358,7553.0793333,4625.350595454802,0.0
23,1/01/2023 23:00,2/01/2023 0:00,NSW1,7046.637,4076.073,6770.632,2023-01-01 23:00:00,-390.775,-438.14416663,VIC1-NSW1,2023-01-01 23:00:00,-9.46,-48.03666667,1.464166667,390.775,332.14146473896403,-9.46,-5.695133124943137,0.6155693451886628,7151.946999999999,4402.519331614021,0.0
24,2/01/2023 0:00,2/01/2023 1:00,NSW1,6543.274,3709.151,6291.398,2023-02-01 00:00:00,-347.45000003,-350.79749997,VIC1-NSW1,2023-02-01 00:00:00,163.2491667,183.35,2.105,347.45000003,295.7916865061803,163.2491667,171.90313730098023,0.6140526548542546,6802.097166730001,4176.845823807161,0.0
25,2/01/2023 1:00,2/01/2023 2:00,NSW1,5684.89,3330.978,5462.037,2023-02-01 01:00:00,-370.25833337,-385.7933333,VIC1-NSW1,2023-02-01 01:00:00,536.1625,545.68,28.20333333,370.25833337,318.17862014556914,536.1625,494.763064087605,0.6506943741575083,6368.457833370001,4143.919684233174,0.0
26,2/01/2023 2:00,2/01/2023 3:00,NSW1,4982.224,3184.68,4773.105,2023-02-01 02:00:00,-434.7833333,-432.7608333,VIC1-NSW1,2023-02-01 02:00:00,822.725,831.2691667,65.5675,434.7833333,375.6350130681318,822.725,700.5064899705417,0.7065320337338088,6030.6133333,4260.821503038673,0.0
27,2/01/2023 3:00,2/01/2023 4:00,NSW1,5242.124,3155.667,5031.272,2023-02-01 03:00:00,-317.08333333,-304.1833333,VIC1-NSW1,2023-02-01 03:00:00,841.845,843.5366667,70.31666667,317.08333333,287.6890768306829,841.845,716.5078905821648,0.67200797121457,6190.20033333,4159.863967412848,0.0
28,2/01/2023 4:00,2/01/2023 5:00,NSW1,5022.858,3281.146,4807.687,2023-02-01 04:00:00,-375.9916667,-378.89249997,VIC1-NSW1,2023-02-01 04:00:00,895.035,906.94,81.46583333,375.9916667,335.34010681072704,895.035,709.9922165697399,0.7117424114054738,6078.7136666999995,4326.478323380467,0.0
29,2/01/2023 5:00,2/01/2023 6:00,NSW1,5160.949,3288.17,4945.15,2023-02-01 05:00:00,-494.71666667,-498.74916667,VIC1-NSW1,2023-02-01 05:00:00,750.1583333,740.8158333,55.415,494.71666667,437.49701118268666,750.1583333,636.3029425257979,0.7046772757346902,6190.024999969999,4361.969953708484,38.3645
30,2/01/2023 6:00,2/01/2023 7:00,NSW1,4684.716,2957.447,4495.02,2023-02-01 06:00:00,-756.45833333,-737.05249997,VIC1-NSW1,2023-02-01 06:00:00,497.2966667,488.7125,26.40833333,756.45833333,584.6547999993712,497.2966667,422.8358721049389,0.6897013141205942,5748.77500003,3964.93767210431,434.3155
31,2/01/2023 7:00,2/01/2023 8:00,NSW1,4881.576,2934.955,4693.793,2023-02-01 07:00:00,-868.5083333700001,-855.43583337,VIC1-NSW1,2023-02-01 07:00:00,52.4,58.10916667,1.178333333,868.5083333700001,569.7635814367138,52.4,45.61397003902831,0.6323279442087077,5614.70133337,3550.332551475742,1236.7145
32,2/01/2023 8:00,2/01/2023 9:00,NSW1,4659.634,2899.226,4474.461,2023-02-01 08:00:00,-965.25833337,-956.6733333,VIC1-NSW1,2023-02-01 08:00:00,126.3941667,98.57416667,4.694166667,965.25833337,606.0149344944225,126.3941667,109.86281383483204,0.6494843751001109,5566.11350007,3615.103748329255,2072.3515
33,2/01/2023 9:00,2/01/2023 10:00,NSW1,4765.324,2910.334,4578.813,2023-02-01 09:00:00,-866.94166667,-874.1533333699999,VIC1-NSW1,2023-02-01 09:00:00,46.73166667,32.925,2.1,866.94166667,519.6614330010904,46.73166667,39.664721500599235,0.6317102936497936,5492.48633334,3469.6601545016892,2687.687
34,2/01/2023 10:00,2/01/2023 11:00,NSW1,4923.901,2905.425,4736.873,2023-02-01 10:00:00,-902.14999997,-912.53166667,VIC1-NSW1,2023-02-01 10:00:00,-252.6016667,-282.1516667,-1.835833333,902.14999997,536.9265435692415,-252.6016667,-154.93664226840104,0.6103152163377294,5386.421333269999,3287.4149013008405,3110.852
35,2/01/2023 11:00,2/01/2023 12:00,NSW1,4720.958,2891.049,4535.823,2023-02-01 11:00:00,-736.0000000299999,-755.16333333,VIC1-NSW1,2023-02-01 11:00:00,92.24583333,67.0325,5.029166667,736.0000000299999,442.20091264354926,92.24583333,80.40838608351827,0.6363934551877825,5364.06883336,3413.6582987270676,3339.1885
36,2/01/2023 12:00,2/01/2023 13:00,NSW1,4779.634,2953.962,4589.597,2023-02-01 12:00:00,-745.74999997,-794.13583337,VIC1-NSW1,2023-02-01 12:00:00,248.6275,166.3716667,11.54833333,745.74999997,459.5009727710912,248.6275,219.02061806308419,0.6505193730475831,5583.97449997,3632.4835908341756,3376.0655
37,2/01/2023 13:00,2/01/2023 14:00,NSW1,5327.856,3281.039,5115.411,2023-02-01 13:00:00,-1070.3,-1020.4416667,VIC1-NSW1,2023-02-01 13:00:00,-425.4666667,-434.8566667,6.820833333,1070.3,670.494738275385,-425.4666667,-272.8955164389922,0.6386253792343786,5760.2443333,3678.638221836393,3286.3755
38,2/01/2023 14:00,2/01/2023 15:00,NSW1,5926.269,3431.42,5700.691,2023-02-01 14:00:00,-1030.4166666,-1053.7883333,VIC1-NSW1,2023-02-01 14:00:00,-367.68,-405.0183333,5.848333333,1030.4166666,658.2646000843629,-367.68,-221.31782017302817,0.6079061447049049,6363.4276666,3868.3667799113346,2991.584
39,2/01/2023 15:00,2/01/2023 16:00,NSW1,6597.982,3770.874,6348.506,2023-02-01 15:00:00,-1124.52500033,-1092.3891667,VIC1-NSW1,2023-02-01 15:00:00,-208.8191667,-178.2866667,2.505,1124.52500033,762.6065766950143,-208.8191667,-124.03402728306405,0.6070096316572455,7264.21183363,4409.44654941195,2412.4855
40,2/01/2023 16:00,2/01/2023 17:00,NSW1,7050.409,4342.872,6764.305,2023-02-01 16:00:00,-1144.458333,-1151.5425003300002,VIC1-NSW1,2023-02-01 16:00:00,192.38,192.7141667,4.856666667,1144.458333,789.3235838365182,192.38,167.50990971529532,0.6541922881383259,8101.143333,5299.705493551814,1494.3865
41,2/01/2023 17:00,2/01/2023 18:00,NSW1,7520.654,5002.634,7193.244,2023-02-01 17:00:00,-648.14166663,-584.35833337,VIC1-NSW1,2023-02-01 17:00:00,550.445,592.6633333,35.39166667,648.14166663,480.1340263603083,550.445,477.5073376649409,0.7102473346758775,8391.83066663,5960.2753640252495,817.002
42,2/01/2023 18:00,2/01/2023 19:00,NSW1,7865.497,5561.237,7505.718,2023-02-01 18:00:00,208.125,230.8841667,VIC1-NSW1,2023-02-01 18:00:00,960.7275,999.67,83.74583333,-208.125,-154.2067595165446,960.7275,820.1633284793884,0.7540508471380887,8258.3205,6227.1935689628435,295.7415
43,2/01/2023 19:00,2/01/2023 20:00,NSW1,7563.641,5478.373,7211.163,2023-02-01 19:00:00,253.31666667,229.26500000000004,VIC1-NSW1,2023-02-01 19:00:00,1173.363333,1138.255833,107.1041667,-253.31666667,-192.4465148180575,1173.363333,960.9082662859353,0.7682540492511207,8131.20966633,6246.834751467877,30.427
44,2/01/2023 20:00,2/01/2023 21:00,NSW1,7391.555,5259.8,7051.513,2023-02-01 20:00:00,242.6416667,240.93499997,VIC1-NSW1,2023-02-01 20:00:00,1114.4125,1115.991667,107.9375,-242.6416667,-180.98904993987247,1114.4125,952.1579902036121,0.7611703767214254,7923.283833299999,6030.96894026374,0.0
45,2/01/2023 21:00,2/01/2023 22:00,NSW1,6910.674,4879.628,6594.13,2023-02-01 21:00:00,-58.41666666,-79.78166666,VIC1-NSW1,2023-02-01 21:00:00,1045.151667,1031.325,98.05833333,58.41666666,48.420717115901944,1045.151667,934.5059237394256,0.7615983878219708,7697.698333660001,5862.554640855327,0.0
46,2/01/2023 22:00,2/01/2023 23:00,NSW1,6724.015,4715.159,6417.512,2023-02-01 22:00:00,-162.0416667,-167.78999997000005,VIC1-NSW1,2023-02-01 22:00:00,931.6641667,933.3483333,85.89916667,162.0416667,136.29709175130745,931.6641667,867.2689454151471,0.7613579001446477,7511.2178334,5718.725037166454,0.0
47,2/01/2023 23:00,3/01/2023 0:00,NSW1,6238.373,4419.452,5951.94,2023-02-01 23:00:00,-490.5833333,-528.0291667,VIC1-NSW1,2023-02-01 23:00:00,711.2666667,686.2008333,47.50166667,490.5833333,413.14830635549316,711.2666667,670.0308223939035,0.7691910342279263,7153.79,5502.631128749397,0.0
48,3/01/2023 0:00,3/01/2023 1:00,NSW1,5831.756,4215.55,5559.941,2023-03-01 00:00:00,-594.02499997,-594.62750003,VIC1-NSW1,2023-03-01 00:00:00,659.75,663.2183333,42.47833333,594.02499997,498.22708799787057,659.75,636.8190861800174,0.7852684459113715,6813.71599997,5350.596174177888,0.0
49,3/01/2023 1:00,3/01/2023 2:00,NSW1,5379.67,3843.746,5132.43,2023-03-01 01:00:00,-665.84166663,-669.34416667,VIC1-NSW1,2023-03-01 01:00:00,620.8208333,625.34,40.76416667,665.84166663,558.5375914102095,620.8208333,623.2106126817328,0.7828979258589505,6419.0924999300005,5025.494204091942,0.0
50,3/01/2023 2:00,3/01/2023 3:00,NSW1,5107.286,3631.744,4873.266,2023-03-01 02:00:00,-726.70833333,-731.8725,VIC1-NSW1,2023-03-01 02:00:00,559.8833333,557.4533333,35.3325,726.70833333,615.6907917165526,559.8833333,577.9266948134022,0.7833560039334261,6159.85766663,4825.361486529955,0.0
51,3/01/2023 3:00,3/01/2023 4:00,NSW1,5143.368,3632.86,4909.111,2023-03-01 03:00:00,-569.86666663,-559.46416663,VIC1-NSW1,2023-03-01 03:00:00,660.4166667,666.6791667,50.46583333,569.86666663,506.1183280567951,660.4166667,654.7696341095829,0.7808177324824573,6139.394333329999,4793.747962166378,0.0
52,3/01/2023 4:00,3/01/2023 5:00,NSW1,5424.122,3777.311,5180.146,2023-03-01 04:00:00,-450.29166663,-450.335,VIC1-NSW1,2023-03-01 04:00:00,696.695,699.7391667,54.76166667,450.29166663,403.55711148235224,696.695,676.9054500636697,0.7677685639762953,6327.132666629999,4857.773561546022,0.0
53,3/01/2023 5:00,3/01/2023 6:00,NSW1,5632.119,3820.082,5384.485,2023-03-01 05:00:00,-537.3916667,-546.36916667,VIC1-NSW1,2023-03-01 05:00:00,668.7033333,658.6966667,46.97833333,537.3916667,471.47993134594634,668.7033333,640.2186322233057,0.7483075182410732,6590.58,4931.780563569252,30.123
54,3/01/2023 6:00,3/01/2023 7:00,NSW1,5527.754,3556.063,5298.016,2023-03-01 06:00:00,-847.99166667,-813.3433332999999,VIC1-NSW1,2023-03-01 06:00:00,440.9216667,473.85,23.92333333,847.99166667,643.8332286643597,440.9216667,417.32405978057085,0.7009670295161148,6586.92933337,4617.220288444931,399.8205
55,3/01/2023 7:00,3/01/2023 8:00,NSW1,5679.229,3385.236,5459.675,2023-03-01 07:00:00,-690.5500000000001,-688.51583337,VIC1-NSW1,2023-03-01 07:00:00,465.7516667,465.3541667,25.91833333,690.5500000000001,451.9951940192089,465.7516667,422.73062786436776,0.6438900915907271,6615.9766667,4259.961821883577,1191.3125
56,3/01/2023 8:00,3/01/2023 9:00,NSW1,5691.176,3121.641,5487.518,2023-03-01 08:00:00,-599.9,-586.7074999700001,VIC1-NSW1,2023-03-01 08:00:00,537.7291667,505.5466667,33.1475,599.9,375.1959403560462,537.7291667,481.0796254813522,0.6004268985648522,6625.1471667,3977.9165658373986,2064.3765
57,3/01/2023 9:00,3/01/2023 10:00,NSW1,5900.429,3022.467,5701.75,2023-03-01 09:00:00,-655.1416666299999,-682.4,VIC1-NSW1,2023-03-01 09:00:00,95.165,35.10083333,1.4875,655.1416666299999,398.5945175848276,95.165,86.29903885585742,0.5436034953909711,6452.05666663,3507.3605564406853,2784.747
58,3/01/2023 10:00,3/01/2023 11:00,NSW1,5786.43,2993.361,5589.878,2023-03-01 10:00:00,-824.2583333299999,-834.4508333,VIC1-NSW1,2023-03-01 10:00:00,19.0075,20.44083333,1.336666667,824.2583333299999,486.98607527045925,19.0075,17.971277482578635,0.5437960728669419,6433.143833329999,3498.3183527530377,3303.1595
59,3/01/2023 11:00,3/01/2023 12:00,NSW1,5697.389,2987.723,5501.648,2023-03-01 11:00:00,-806.0166667,-809.62083333,VIC1-NSW1,2023-03-01 11:00:00,350.2075,359.6133333,33.1875,806.0166667,479.90662535896774,350.2075,310.51850588915744,0.567470812994113,6657.8721667,3778.148131248125,3540.7025000000003
60,3/01/2023 12:00,3/01/2023 13:00,NSW1,5746.231,3072.145,5544.827,2023-03-01 12:00:00,-797.9916666299999,-788.4533333,VIC1-NSW1,2023-03-01 12:00:00,600.4941667,588.9,68.22583333,797.9916666299999,484.2433548651766,600.4941667,500.47919358090013,0.5842841372452479,6943.31283333,4056.867548446077,3600.241
61,3/01/2023 13:00,3/01/2023 14:00,NSW1,5879.065,3289.22,5663.244,2023-03-01 13:00:00,-713.4166667000001,-698.2233333,VIC1-NSW1,2023-03-01 13:00:00,766.8391667,687.6466667,88.485,713.4166667000001,461.8995476911158,766.8391667,632.4091387402674,0.6136388029206422,7143.499833399999,4383.528686431383,3511.14
62,3/01/2023 14:00,3/01/2023 15:00,NSW1,6291.769,3653.616,6052.988,2023-03-01 14:00:00,-796.4666667,-741.5691666700001,VIC1-NSW1,2023-03-01 14:00:00,910.8608333,851.6358333,121.9125,796.4666667,527.8888730439076,910.8608333,716.6779459657278,0.6311834639982916,7760.315500000001,4898.182819009635,3121.8695
63,3/01/2023 15:00,3/01/2023 16:00,NSW1,7257.046,4259.934,6975.681,2023-03-01 15:00:00,-669.4916667,-643.2583333299999,VIC1-NSW1,2023-03-01 15:00:00,981.8033333,843.4708333,116.0833333,669.4916667,453.34520363777585,981.8033333,770.0794361939899,0.6356061080767774,8626.976,5483.358639831766,2574.9
64,3/01/2023 16:00,3/01/2023 17:00,NSW1,8450.34,4773.179,8132.005,2023-03-01 16:00:00,-662.14166667,-622.73999997,VIC1-NSW1,2023-03-01 16:00:00,670.1916667,634.0783333,63.45166667,662.14166667,460.74863680138174,670.1916667,544.8736946037375,0.6105869346438972,9464.33833337,5778.8013314051195,1575.1435
65,3/01/2023 17:00,3/01/2023 18:00,NSW1,9154.029,4991.922,8817.845,2023-03-01 17:00:00,-110.15,-59.458333333000006,VIC1-NSW1,2023-03-01 17:00:00,700.6275,665.9766667,57.27916667,110.15,82.84534658736827,700.6275,539.9801209562531,0.5831309169659129,9628.6225,5614.747467543621,957.04
66,3/01/2023 18:00,3/01/2023 19:00,NSW1,9146.35,5396.756,8785.132,2023-03-01 18:00:00,241.03333333,258.06833333,VIC1-NSW1,2023-03-01 18:00:00,872.8633333,906.2841667,86.875,-241.03333333,-148.06813236826466,872.8633333,663.52988834691,0.6278264429650965,9416.961999969999,5912.217755978646,327.2565
67,3/01/2023 19:00,3/01/2023 20:00,NSW1,8694.569,5375.898,8337.881,2023-03-01 19:00:00,391.9666667,385.48583337,VIC1-NSW1,2023-03-01 19:00:00,1204.166667,1184.7275,132.6383333,-391.9666667,-252.72282245083576,1204.166667,987.1532581801812,0.6677895458552782,9150.081000299999,6110.328435729345,27.544500000000003
68,3/01/2023 20:00,3/01/2023 21:00,NSW1,8277.748,5071.209,7942.17,2023-03-01 20:00:00,399.05000003,382.63083337,VIC1-NSW1,2023-03-01 20:00:00,1192.394167,1178.814167,128.7466667,-399.05000003,-254.8001303928443,1192.394167,993.0649731234728,0.6650408586934616,8735.51416697,5809.473842730628,0.0
69,3/01/2023 21:00,3/01/2023 22:00,NSW1,7619.535,4571.808,7315.808,2023-03-01 21:00:00,143.99166670000002,134.98166663,VIC1-NSW1,2023-03-01 21:00:00,1105.934167,1121.465833,120.96,-143.99166670000002,-89.98353343231449,1105.934167,898.6952288798832,0.6499978098219521,8277.7505003,5380.519695447569,0.0
70,3/01/2023 22:00,3/01/2023 23:00,NSW1,7280.635,4526.606,6981.202,2023-03-01 22:00:00,-88.84166666,-92.69666667,VIC1-NSW1,2023-03-01 22:00:00,1014.4675,1002.543333,99.93916667,88.84166666,76.36046265766953,1014.4675,894.0471059371114,0.6799438401747911,8084.51116666,5497.013568594781,0.0
71,3/01/2023 23:00,4/01/2023 0:00,NSW1,6826.475,4292.26,6543.678,2023-03-01 23:00:00,-175.11666663,-211.18000003,VIC1-NSW1,2023-03-01 23:00:00,972.4366667,958.1575,89.74333333,175.11666663,151.7797399222773,972.4366667,886.3820181832762,0.6930518049829208,7691.23133333,5330.421758105554,0.0
72,4/01/2023 0:00,4/01/2023 1:00,NSW1,6422.632,3944.2,6162.715,2023-04-01 00:00:00,-145.80000003,-149.96999997,VIC1-NSW1,2023-04-01 00:00:00,947.4758333,948.61,87.2675,145.80000003,125.47404919139571,947.4758333,887.7530893817265,0.6832184952331319,7255.99083333,4957.427138573122,0.0
73,4/01/2023 1:00,4/01/2023 2:00,NSW1,5758.577,3613.52,5522.095,2023-04-01 01:00:00,-229.73333337,-236.455,VIC1-NSW1,2023-04-01 01:00:00,981.555,967.23,93.145,229.73333337,199.17498361426567,981.555,882.4843014726031,0.6972986762565576,6733.38333337,4695.179285086869,0.0
74,4/01/2023 2:00,4/01/2023 3:00,NSW1,5393.953,3492.544,5167.074,2023-04-01 02:00:00,-320.07499997,-324.41416663,VIC1-NSW1,2023-04-01 02:00:00,984.1325,982.68,99.11333333,320.07499997,280.5190247656254,984.1325,847.6087342909133,0.7140273157763203,6471.2814999699995,4620.671759056539,0.0
75,4/01/2023 3:00,4/01/2023 4:00,NSW1,5326.103,3380.796,5104.822,2023-04-01 03:00:00,-340.47499997,-344.04166663,VIC1-NSW1,2023-04-01 03:00:00,1002.685,984.1775,102.9166667,340.47499997,300.6747105009152,1002.685,853.4689613063414,0.703311465793229,6447.981999969999,4534.939671807257,0.0
76,4/01/2023 4:00,4/01/2023 5:00,NSW1,5552.035,3714.738,5310.959,2023-04-01 04:00:00,-319.94999997,-316.52166663,VIC1-NSW1,2023-04-01 04:00:00,977.3291667,976.4491667,101.3475,319.94999997,285.80733756159873,977.3291667,830.2259548725117,0.7310225767586727,6608.23816667,4830.77129243411,0.0
77,4/01/2023 5:00,4/01/2023 6:00,NSW1,5819.902,3852.375,5569.311,2023-04-01 05:00:00,-335.61666663,-342.36916663,VIC1-NSW1,2023-04-01 05:00:00,974.0583333,976.8783333,98.09833333,335.61666663,296.19531872257465,974.0583333,838.2694149915097,0.7249382007413346,6878.985999929999,4986.839733714084,30.7035
78,4/01/2023 6:00,4/01/2023 7:00,NSW1,5857.396,3456.562,5630.888,2023-04-01 06:00:00,-714.8916667,-678.77416667,VIC1-NSW1,2023-04-01 06:00:00,673.1591667,681.8041667,48.18583333,714.8916667,544.2196619266663,673.1591667,541.4954145455445,0.6471458413140088,7018.9388334000005,4542.277076472211,347.4035
79,4/01/2023 7:00,4/01/2023 8:00,NSW1,5884.648,3329.02,5667.607,2023-04-01 07:00:00,-793.54166667,-777.1283333,VIC1-NSW1,2023-04-01 07:00:00,597.4166667,601.7591667,40.45916667,793.54166667,520.2149850512662,597.4166667,449.39197564755784,0.6089944284253742,7058.56533337,4298.626960698824,865.733
80,4/01/2023 8:00,4/01/2023 9:00,NSW1,5596.498,3015.161,5399.431,2023-04-01 08:00:00,-1005.65000003,-1011.36166667,VIC1-NSW1,2023-04-01 08:00:00,754.7883333,740.8666667,64.4125,1005.65000003,634.3783775543925,754.7883333,565.5751301167786,0.5887138872841348,7159.86933333,4215.114507671171,1475.403
