,TimeBeginning,TimeEnding,Region,Energy,Total_Emissions,Energy_SO,SETTLEMENTDATE,METEREDMWFLOW,MWFLOW,INTERCONNECTORID,SETTLEMENTDATE.1,METEREDMWFLOW.1,MWFLOW.1,MWLOSSES,New_Energy_N_Q,New_Emissions_N_Q,New_Energy_V_N,New_Emissions_V_N,New_Intensity_Index,Total_Energy,Sum_Emissions,Rooftop_PV
10,2021-01-01 10:00:00,2021-01-01 11:00:00,NSW1,5687.251,3776.159,5445.643,2021-01-01 10:00:00,-50.085,-70.34,VIC1-NSW1,2021-01-01 10:00:00,824.18,789.465,89.715,50.085,38.03382022461881,824.18,797.7481545353096,0.7297481189219729,6319.908,4611.940974759928,1060.8535
11,2021-01-01 11:00:00,2021-01-01 12:00:00,NSW1,5643.159,3794.853,5400.923,2021-01-01 11:00:00,-174.45000000000002,-188.38,VIC1-NSW1,2021-01-01 11:00:00,815.175,808.83,98.49,174.45000000000002,129.94681509446406,815.175,780.1392007149035,0.7362340468781969,6390.548,4704.939015809367,1108.6695
12,2021-01-01 12:00:00,2021-01-01 13:00:00,NSW1,5710.749,3851.319,5465.157,2021-01-01 12:00:00,-308.275,-334.74,VIC1-NSW1,2021-01-01 12:00:00,827.88,832.23,106.06,308.275,238.08186512819827,827.88,784.4026055829999,0.73830830457812,6601.312,4873.803470711198,1038.513
13,2021-01-01 13:00:00,2021-01-01 14:00:00,NSW1,5753.887,3838.566,5508.674,2021-01-01 13:00:00,-281.995,-266.515,VIC1-NSW1,2021-01-01 13:00:00,776.455,817.44,96.815,281.995,217.96237928036928,776.455,762.578463068937,0.7338230315659193,6567.124,4819.106842349306,923.313
14,2021-01-01 14:00:00,2021-01-01 15:00:00,NSW1,5876.435,3879.233,5628.315,2021-01-01 14:00:00,-208.99,-225.475,VIC1-NSW1,2021-01-01 14:00:00,607.665,609.53,49.15,208.99,157.86039824858324,607.665,597.7440340429081,0.7191402647788108,6444.969999999999,4634.8374322914915,832.3025
15,2021-01-01 15:00:00,2021-01-01 16:00:00,NSW1,5607.381,3959.094,5357.675,2021-01-01 15:00:00,-346.39,-381.35,VIC1-NSW1,2021-01-01 15:00:00,589.955,595.505,43.66,346.39,266.54489440972804,589.955,523.9140285469155,0.7546135733532215,6294.02,4749.552922956644,709.2635
16,2021-01-01 16:00:00,2021-01-01 17:00:00,NSW1,5908.119,4360.809,5636.728,2021-01-01 16:00:00,-521.485,-533.4300000000001,VIC1-NSW1,2021-01-01 16:00:00,656.705,666.065,40.53,521.485,398.1544092936057,656.705,529.8399491628088,0.776062655259596,6814.918,5288.803358456415,517.956
17,2021-01-01 17:00:00,2021-01-01 18:00:00,NSW1,6510.124,4968.737,6202.234,2021-01-01 17:00:00,-316.04,-287.045,VIC1-NSW1,2021-01-01 17:00:00,667.975,677.985,30.395,316.04,246.93343996299356,667.975,509.4333060521351,0.7966748363457944,7186.249000000001,5725.103746015129,308.96849999999995
18,2021-01-01 18:00:00,2021-01-01 19:00:00,NSW1,6775.735,5241.569,6450.612,2021-01-01 18:00:00,91.89,89.86000000000001,VIC1-NSW1,2021-01-01 18:00:00,679.74,673.28,24.16,-91.89,-74.66698902522738,679.74,528.4094420710888,0.8091698801593107,7038.4619999999995,5695.3114530458615,134.5475
19,2021-01-01 19:00:00,2021-01-01 20:00:00,NSW1,6801.7,5440.802,6465.475,2021-01-01 19:00:00,266.16,249.685,VIC1-NSW1,2021-01-01 19:00:00,697.04,653.85,19.07,-266.16,-223.97795371879096,697.04,566.7187037971914,0.8386376208995041,6896.3550000000005,5783.5427500784,15.846
20,2021-01-01 20:00:00,2021-01-01 21:00:00,NSW1,6564.243,5189.894,6243.406,2021-01-01 20:00:00,142.255,127.025,VIC1-NSW1,2021-01-01 20:00:00,603.68,610.92,16.845,-142.255,-118.25089878345248,603.68,502.4939085981014,0.8313612990118093,6704.831,5574.137009814649,0.0
21,2021-01-01 21:00:00,2021-01-01 22:00:00,NSW1,6472.903,5045.622,6160.213,2021-01-01 21:00:00,4.17,-13.86,VIC1-NSW1,2021-01-01 21:00:00,541.665,548.85,13.355,-4.17,-3.415505882669966,541.665,492.11531606970914,0.8263008495125557,6697.708,5534.32181018704,0.0
22,2021-01-01 22:00:00,2021-01-01 23:00:00,NSW1,6421.704,4894.681,6117.946,2021-01-01 22:00:00,-115.81,-129.085,VIC1-NSW1,2021-01-01 22:00:00,451.09,460.05,11.795,115.81,97.6624248219663,451.09,445.5090517059583,0.8134596483640646,6684.8460000000005,5437.852476527924,0.0
23,2021-01-01 23:00:00,2021-01-02 00:00:00,NSW1,6155.383,4670.313,5866.574,2021-01-01 23:00:00,-159.79000000000002,-198.37,VIC1-NSW1,2021-01-01 23:00:00,402.625,383.08,7.855,159.79000000000002,137.75995403069481,402.625,382.8861097697007,0.8074300739665904,6428.989,5190.959063800396,0.0
24,2021-01-02 00:00:00,2021-01-02 01:00:00,NSW1,5871.798,4443.396,5597.684,2021-02-01 00:00:00,-295.75,-313.44500000000005,VIC1-NSW1,2021-02-01 00:00:00,369.085,360.99,2.295,295.75,254.49625768562092,369.085,371.19023078855633,0.8094318737355011,6262.519,5069.082488474177,0.0
25,2021-01-02 01:00:00,2021-01-02 02:00:00,NSW1,5527.736,4191.128,5268.218,2021-02-01 01:00:00,-19.06,-21.5,VIC1-NSW1,2021-02-01 01:00:00,498.16,506.805,14.725,19.06,16.483078330303403,498.16,519.4311947144188,0.8170586692044269,5785.438,4727.042273044722,0.0
26,2021-01-02 02:00:00,2021-01-02 03:00:00,NSW1,5306.507,3998.646,5057.636,2021-02-01 02:00:00,186.24,165.96,VIC1-NSW1,2021-02-01 02:00:00,612.075,612.11,25.0,-186.24,-147.24425226331036,612.075,636.7093455636895,0.8184799542662629,5483.4710000000005,4488.111093300379,0.0
27,2021-01-02 03:00:00,2021-01-02 04:00:00,NSW1,5354.684,4035.2,5103.955,2021-02-01 03:00:00,169.17000000000002,168.75,VIC1-NSW1,2021-02-01 03:00:00,487.52,503.225,15.865,-169.17000000000002,-133.74623875014572,487.52,509.0230320307062,0.8133951877071763,5422.305,4410.476793280561,0.0
28,2021-01-02 04:00:00,2021-01-02 05:00:00,NSW1,5252.707,4015.899,5003.769,2021-02-01 04:00:00,13.275,2.585000000000001,VIC1-NSW1,2021-02-01 04:00:00,302.46,299.99,3.89,-13.275,-10.654180723570573,302.46,311.49241865590716,0.8155629612372102,5292.954000000001,4316.737237932337,0.0
29,2021-01-02 05:00:00,2021-01-02 06:00:00,NSW1,5376.363,4160.692,5118.699,2021-02-01 05:00:00,-114.065,-126.635,VIC1-NSW1,2021-02-01 05:00:00,369.515,363.365,8.825,114.065,99.54843549832711,369.515,372.06410944539147,0.8268607373791486,5602.2789999999995,4632.304544943719,10.04
30,2021-01-02 06:00:00,2021-01-02 07:00:00,NSW1,5575.568,4229.263,5311.719,2021-02-01 06:00:00,-136.835,-144.82999999999998,VIC1-NSW1,2021-02-01 06:00:00,236.58,236.715,3.11,136.835,116.18568677365468,236.58,236.46084357171753,0.8059457403018772,5685.134,4581.909530345372,127.7815
31,2021-01-02 07:00:00,2021-01-02 08:00:00,NSW1,5652.838,4255.273,5387.348,2021-02-01 07:00:00,-378.495,-364.435,VIC1-NSW1,2021-02-01 07:00:00,221.575,252.555,6.71,378.495,311.9477854073755,221.575,215.00672046254294,0.7987128184252242,5987.418,4782.227505869919,337.1595
32,2021-01-02 08:00:00,2021-01-02 09:00:00,NSW1,5769.586,4353.082,5498.569,2021-02-01 08:00:00,-281.365,-270.06,VIC1-NSW1,2021-02-01 08:00:00,534.275,551.54,36.235,281.365,226.8250306173761,534.275,528.8310628959089,0.8090859985016785,6314.209,5108.738093513285,624.821
33,2021-01-02 09:00:00,2021-01-02 10:00:00,NSW1,5995.927,4384.945,5721.131,2021-02-01 09:00:00,-160.905,-139.07999999999998,VIC1-NSW1,2021-02-01 09:00:00,708.715,733.335,69.81,160.905,126.23513481429953,708.715,764.902317114846,0.8005282633085585,6590.751,5276.0824519291455,864.371
34,2021-01-02 10:00:00,2021-01-02 11:00:00,NSW1,5904.487,4345.48,5632.437,2021-02-01 10:00:00,-147.91,-143.59,VIC1-NSW1,2021-02-01 10:00:00,719.02,716.46,72.04,147.91,114.12279164779706,719.02,796.5329180368166,0.808715019429525,6499.367,5256.135709684613,1035.3785
35,2021-01-02 11:00:00,2021-01-02 12:00:00,NSW1,5911.098,4315.725,5640.212,2021-02-01 11:00:00,-167.95499999999998,-168.995,VIC1-NSW1,2021-02-01 11:00:00,604.16,604.135,52.055,167.95499999999998,123.00581981713054,604.16,688.9940728684562,0.7996667812925927,6412.327,5127.724892685587,1214.209
36,2021-01-02 12:00:00,2021-01-02 13:00:00,NSW1,5958.427,4378.124,5684.069,2021-02-01 12:00:00,-92.815,-79.65,VIC1-NSW1,2021-02-01 12:00:00,666.405,663.17,62.565,92.815,67.76471989881586,666.405,743.4533232759536,0.8053871311956936,6443.289,5189.342043174769,1198.854
37,2021-01-02 13:00:00,2021-01-02 14:00:00,NSW1,6249.051,4354.006,5973.26,2021-02-01 13:00:00,38.45,12.2,VIC1-NSW1,2021-02-01 13:00:00,683.045,657.995,63.655,-38.45,-28.026828013513562,683.045,750.4134842936611,0.767075231518392,6617.8550000000005,5076.392656280148,1109.4685
38,2021-01-02 14:00:00,2021-01-02 15:00:00,NSW1,6614.344,4462.927,6329.627,2021-02-01 14:00:00,37.99,11.16,VIC1-NSW1,2021-02-01 14:00:00,530.895,505.255,38.735,-37.99,-26.78619083399385,530.895,566.5181520893493,0.7332554777691559,6822.532000000001,5002.658961255355,941.558
39,2021-01-02 15:00:00,2021-01-02 16:00:00,NSW1,6835.779,4618.64,6541.233,2021-02-01 15:00:00,-134.89499999999998,-169.57,VIC1-NSW1,2021-02-01 15:00:00,259.13,271.88,12.0,134.89499999999998,106.71487810569941,259.13,263.571554095942,0.7193570062139926,6935.258,4988.926432201642,747.8455
40,2021-01-02 16:00:00,2021-01-02 17:00:00,NSW1,7202.898,4956.624,6886.986,2021-02-01 16:00:00,-74.33500000000001,-74.545,VIC1-NSW1,2021-02-01 16:00:00,358.84,395.26,17.925,74.33500000000001,60.00709462640748,358.84,345.3291972257734,0.7324921257677502,7320.161,5361.9602918521805,497.4625
41,2021-01-02 17:00:00,2021-01-02 18:00:00,NSW1,7518.483,5213.188,7186.753,2021-02-01 17:00:00,44.33,60.61,VIC1-NSW1,2021-02-01 17:00:00,472.575,467.745,21.645,-44.33,-32.15647233736849,472.575,449.7267889580327,0.7394300453684511,7614.998,5630.758316620664,291.7055
42,2021-01-02 18:00:00,2021-01-02 19:00:00,NSW1,7531.927,5443.369,7188.031,2021-02-01 18:00:00,235.53,228.325,VIC1-NSW1,2021-02-01 18:00:00,679.535,667.305,38.77,-235.53,-178.36271164801596,679.535,584.8659242712348,0.7664890748187271,7632.036,5849.872212623219,119.812
43,2021-01-02 19:00:00,2021-01-02 20:00:00,NSW1,7230.902,5427.182,6890.792,2021-02-01 19:00:00,332.705,307.89,VIC1-NSW1,2021-02-01 19:00:00,662.255,662.755,36.095,-332.705,-262.0381789654948,662.255,544.0621642773066,0.7907112966825963,7220.342000000001,5709.205985311812,13.444
44,2021-01-02 20:00:00,2021-01-02 21:00:00,NSW1,7089.231,5137.349,6765.152,2021-02-01 20:00:00,336.385,326.38,VIC1-NSW1,2021-02-01 20:00:00,717.59,700.815,37.3,-336.385,-255.44542729638596,717.59,641.9150762165963,0.7729558779277624,7146.357,5523.818648920211,0.0
45,2021-01-02 21:00:00,2021-01-02 22:00:00,NSW1,6743.402,4861.709,6434.995,2021-02-01 21:00:00,165.755,130.3,VIC1-NSW1,2021-02-01 21:00:00,727.265,707.63,39.055,-165.755,-125.22971273404252,727.265,672.3045948013163,0.773069394228586,6996.505,5408.783882067273,0.0
46,2021-01-02 22:00:00,2021-01-02 23:00:00,NSW1,6513.835,4895.043,6205.719,2021-02-01 22:00:00,32.035,2.145,VIC1-NSW1,2021-02-01 22:00:00,780.94,767.015,50.195,-32.035,-25.269062699261756,780.94,753.3635124370653,0.8085465799068078,6954.624,5623.137449737803,0.0
47,2021-01-02 23:00:00,2021-01-03 00:00:00,NSW1,6107.147,4963.594,5801.014,2021-02-01 23:00:00,-13.83,-43.75,VIC1-NSW1,2021-02-01 23:00:00,648.885,627.095,32.34,13.83,11.802489440355085,648.885,605.4499460483437,0.8634097183667042,6463.729,5580.846435488699,0.0
48,2021-01-03 00:00:00,2021-01-03 01:00:00,NSW1,5983.345,4860.055,5684.764,2021-03-01 00:00:00,-99.29,-109.745,VIC1-NSW1,2021-03-01 00:00:00,449.325,477.375,9.88,99.29,85.67430596556333,449.325,446.6381523711692,0.865079350756104,6233.379,5392.367458336733,0.0
49,2021-01-03 01:00:00,2021-01-03 02:00:00,NSW1,5779.76,4702.309,5490.34,2021-03-01 01:00:00,10.624999999999998,22.745,VIC1-NSW1,2021-03-01 01:00:00,302.765,314.325,3.33,-10.624999999999998,-9.099988912344225,302.765,339.2228653946427,0.8702895429784967,5782.4800000000005,5032.431876482298,0.0
50,2021-01-03 02:00:00,2021-01-03 03:00:00,NSW1,5430.468,4393.064,5158.182,2021-03-01 02:00:00,20.385,20.565000000000005,VIC1-NSW1,2021-03-01 02:00:00,279.02,298.755,4.175,-20.385,-17.36127372783667,279.02,319.1998216762137,0.8667271846083,5416.816999999999,4694.902547948377,0.0
51,2021-01-03 03:00:00,2021-01-03 04:00:00,NSW1,5316.422,4290.708,5049.352,2021-03-01 03:00:00,69.64,74.735,VIC1-NSW1,2021-03-01 03:00:00,446.115,467.385,15.315,-69.64,-59.1768815325214,446.115,507.9540047314535,0.8735046515856352,5425.826999999999,4739.485123198931,0.0
52,2021-01-03 04:00:00,2021-01-03 05:00:00,NSW1,5240.771,4385.62,4970.221,2021-03-01 04:00:00,-33.31,-48.41,VIC1-NSW1,2021-03-01 04:00:00,469.57,471.69,17.065,33.31,29.27191852453656,469.57,526.2370576769351,0.90280244713216,5473.101,4941.128976201471,0.0
53,2021-01-03 05:00:00,2021-01-03 06:00:00,NSW1,5420.418,4502.799,5142.817,2021-03-01 05:00:00,-127.98,-126.19,VIC1-NSW1,2021-03-01 05:00:00,375.83,389.25,11.055,127.98,112.31435481010223,375.83,420.34511469542275,0.8917639627171274,5646.6269999999995,5035.458469505525,6.939
54,2021-01-03 06:00:00,2021-01-03 07:00:00,NSW1,5515.702,4396.95,5241.774,2021-03-01 06:00:00,-235.555,-253.455,VIC1-NSW1,2021-03-01 06:00:00,222.02,217.61,3.34,235.555,196.04879130649365,222.02,248.9763543022767,0.8495663532113527,5699.349000000001,4841.975145608771,111.073
55,2021-01-03 07:00:00,2021-01-03 08:00:00,NSW1,5773.377,4520.665,5490.721,2021-03-01 07:00:00,-668.785,-680.5550000000001,VIC1-NSW1,2021-03-01 07:00:00,-63.655,-79.9,1.545,668.785,535.221440131675,-63.655,-52.408951497444505,0.8208004901422673,6095.851,5003.47748863423,332.26750000000004
56,2021-01-03 08:00:00,2021-01-03 09:00:00,NSW1,5921.896,4680.352,5629.321,2021-03-01 08:00:00,-737.035,-729.48,VIC1-NSW1,2021-03-01 08:00:00,34.425,25.45,1.86,737.035,577.2911571965436,34.425,35.77312222207375,0.8269953743798792,6400.781,5293.416279418618,565.1034999999999
57,2021-01-03 09:00:00,2021-01-03 10:00:00,NSW1,5984.825,4667.683,5692.951,2021-03-01 09:00:00,-683.875,-687.28,VIC1-NSW1,2021-03-01 09:00:00,201.0,189.385,8.075,683.875,517.545840853579,201.0,213.71869290550896,0.8207799254281108,6577.826,5398.947533759088,811.877
58,2021-01-03 10:00:00,2021-01-03 11:00:00,NSW1,6150.178,4650.631,5858.201,2021-03-01 10:00:00,-332.005,-312.40000000000003,VIC1-NSW1,2021-03-01 10:00:00,528.505,545.84,49.095,332.005,239.40757706644848,528.505,591.6913927883787,0.8158901268196872,6718.711,5481.729969854828,1124.904
59,2021-01-03 11:00:00,2021-01-03 12:00:00,NSW1,6626.542,4772.735,6324.549,2021-03-01 11:00:00,242.245,226.265,VIC1-NSW1,2021-03-01 11:00:00,709.665,691.885,76.25,-242.245,-182.80689897018743,709.665,783.0936646023861,0.7910845537769973,6791.969,5373.021765632198,1266.559
60,2021-01-03 12:00:00,2021-01-03 13:00:00,NSW1,6377.728,4670.653,6083.925,2021-03-01 12:00:00,590.5699999999999,564.755,VIC1-NSW1,2021-03-01 12:00:00,855.33,849.445,110.71,-590.5699999999999,-453.382897095214,855.33,929.954010726157,0.8107543709651593,6348.685,5147.224113630943,1507.477
61,2021-01-03 13:00:00,2021-01-03 14:00:00,NSW1,6224.362,4621.319,5934.922,2021-03-01 13:00:00,571.545,555.265,VIC1-NSW1,2021-03-01 13:00:00,846.0,841.98,110.215,-571.545,-445.0423725627734,846.0,849.0380409965113,0.8093106069149512,6209.3769999999995,5025.314668433738,1683.33
62,2021-01-03 14:00:00,2021-01-03 15:00:00,NSW1,6687.164,4887.202,6378.26,2021-03-01 14:00:00,569.745,564.355,VIC1-NSW1,2021-03-01 14:00:00,898.23,873.795,116.665,-569.745,-436.5546251626619,898.23,852.7358927184546,0.7907536767173634,6706.745,5303.383267555793,1585.7985
63,2021-01-03 15:00:00,2021-01-03 16:00:00,NSW1,6884.514,5064.401,6564.287,2021-03-01 15:00:00,454.945,433.42,VIC1-NSW1,2021-03-01 15:00:00,863.985,888.91,118.495,-454.945,-350.9937808851136,863.985,764.3955421719627,0.7855364822683417,6973.327,5477.802761286849,1140.6085
64,2021-01-03 16:00:00,2021-01-03 17:00:00,NSW1,7111.05,5252.878,6779.475,2021-03-01 16:00:00,249.655,232.67,VIC1-NSW1,2021-03-01 16:00:00,878.085,900.59,107.165,-249.655,-193.4378778725491,878.085,769.5014258132343,0.7868542520376118,7407.905000000001,5828.941547940685,886.0465
65,2021-01-03 17:00:00,2021-01-03 18:00:00,NSW1,7663.117,5772.62,7301.355,2021-03-01 17:00:00,152.785,124.215,VIC1-NSW1,2021-03-01 17:00:00,849.95,822.6,86.045,-152.785,-120.79535191755502,849.95,756.1156255863559,0.8011407452464707,7998.5199999999995,6407.940273668801,599.3595
66,2021-01-03 18:00:00,2021-01-03 19:00:00,NSW1,7668.884,6157.261,7288.88,2021-03-01 18:00:00,189.63,154.14,VIC1-NSW1,2021-03-01 18:00:00,902.76,876.875,87.225,-189.63,-160.18941228693572,902.76,761.9101398563116,0.8446604949968041,8002.01,6758.981727569377,211.991
67,2021-01-03 19:00:00,2021-01-03 20:00:00,NSW1,7651.771,6247.947,7267.025,2021-03-01 19:00:00,186.64,169.815,VIC1-NSW1,2021-03-01 19:00:00,888.79,858.965,78.68,-186.64,-160.46687992404043,888.79,766.4109002369048,0.8600502586921313,7969.174999999999,6853.891020312864,28.9555
68,2021-01-03 20:00:00,2021-01-03 21:00:00,NSW1,7489.829,6023.592,7117.842,2021-03-01 20:00:00,148.015,143.89,VIC1-NSW1,2021-03-01 20:00:00,746.99,750.315,58.135,-148.015,-125.26015186625382,746.99,648.2072289027952,0.8483470681028903,7716.816999999999,6546.539077036541,0.0
69,2021-01-03 21:00:00,2021-01-03 22:00:00,NSW1,6997.46,5523.018,6655.313,2021-03-01 21:00:00,53.345,21.665,VIC1-NSW1,2021-03-01 21:00:00,743.095,749.365,55.49,-53.345,-44.269201945873924,743.095,699.0673941632341,0.8410841666323843,7345.063,6177.81619221736,0.0
70,2021-01-03 22:00:00,2021-01-03 23:00:00,NSW1,6666.558,5455.878,6330.893,2021-03-01 22:00:00,-103.715,-134.84,VIC1-NSW1,2021-03-01 22:00:00,657.92,651.795,44.495,103.715,85.34316987325357,657.92,654.6739541051004,0.873580636407548,7092.528,6195.895123978354,0.0
71,2021-01-03 23:00:00,2021-01-04 00:00:00,NSW1,6455.158,5314.479,6129.082,2021-03-01 23:00:00,-42.395,-79.415,VIC1-NSW1,2021-03-01 23:00:00,510.825,464.835,23.38,42.395,35.614767716911395,510.825,504.88818878213743,0.8761923595340422,6682.302000000001,5854.981956499049,0.0
72,2021-01-04 00:00:00,2021-01-04 01:00:00,NSW1,5938.672,4910.384,5638.772,2021-04-01 00:00:00,-138.795,-162.7,VIC1-NSW1,2021-04-01 00:00:00,516.96,539.205,22.035,138.795,116.81281280431827,516.96,505.3740116591429,0.8789494150177546,6294.527,5532.570824463462,0.0
73,2021-01-04 01:00:00,2021-01-04 02:00:00,NSW1,5560.221,4626.834,5276.951,2021-04-01 01:00:00,-79.63,-86.14,VIC1-NSW1,2021-04-01 01:00:00,571.515,562.035,26.085,79.63,68.22891870540839,571.515,561.32079623794,0.8866900460018441,5928.0960000000005,5256.383714943348,0.0
74,2021-01-04 02:00:00,2021-01-04 03:00:00,NSW1,5193.668,4353.605,4926.407,2021-04-01 02:00:00,44.05,35.02,VIC1-NSW1,2021-04-01 02:00:00,772.2,755.79,52.965,-44.05,-38.92822908257478,772.2,743.2813423681291,0.8944923737236274,5654.557,5057.958113285554,0.0
75,2021-01-04 03:00:00,2021-01-04 04:00:00,NSW1,5213.188,4298.292,4949.116,2021-04-01 03:00:00,-61.845,-72.385,VIC1-NSW1,2021-04-01 03:00:00,743.935,739.81,50.94,61.845,53.280032032908224,743.935,695.1158020882098,0.8769381469484625,5754.896,5046.687834121119,0.0
76,2021-01-04 04:00:00,2021-01-04 05:00:00,NSW1,5480.128,4467.783,5205.708,2021-04-01 04:00:00,-98.09,-105.16,VIC1-NSW1,2021-04-01 04:00:00,670.945,684.485,45.59,98.09,84.32344114820388,670.945,633.4129155882226,0.8679066792892057,5974.7429999999995,5185.519356736427,0.0
77,2021-01-04 05:00:00,2021-01-04 06:00:00,NSW1,5844.242,4709.469,5555.668,2021-04-01 05:00:00,-70.62,-75.03999999999999,VIC1-NSW1,2021-04-01 05:00:00,720.39,719.07,50.275,70.62,60.678020276828235,720.39,709.4245518242132,0.8633763320119662,6346.678,5479.571572101041,22.067
78,2021-01-04 06:00:00,2021-01-04 07:00:00,NSW1,6320.33,5016.878,6011.091,2021-04-01 06:00:00,5.179999999999998,0.2200000000000006,VIC1-NSW1,2021-04-01 06:00:00,773.305,759.32,54.395,-5.179999999999998,-4.323246485538148,773.305,757.1568790843684,0.8510883312463904,6779.216,5769.71163259883,221.397
79,2021-01-04 07:00:00,2021-01-04 08:00:00,NSW1,7261.031,5335.321,6926.646,2021-04-01 07:00:00,68.285,80.53,VIC1-NSW1,2021-04-01 07:00:00,806.355,789.61,62.045,-68.285,-52.59723024462345,806.355,749.6670473400602,0.7870338336208982,7664.716,6032.390817095436,483.1615000000001
80,2021-01-04 08:00:00,2021-01-04 09:00:00,NSW1,7481.03,5545.587,7133.169,2021-04-01 08:00:00,214.845,223.425,VIC1-NSW1,2021-04-01 08:00:00,741.865,797.01,71.915,-214.845,-167.0283767305948,741.865,646.5489621552151,0.7865481629010226,7660.188999999999,6025.107585424621,815.8725
81,2021-01-04 09:00:00,2021-01-04 10:00:00,NSW1,7658.172,5705.378,7300.054,2021-04-01 09:00:00,205.85,224.775,VIC1-NSW1,2021-04-01 09:00:00,566.29,557.755,39.75,-205.85,-160.88265392283398,566.29,476.21507380754144,0.7859428412690758,7660.494,6020.710419884707,1189.9355
82,2021-01-04 10:00:00,2021-01-04 11:00:00,NSW1,7880.904,5767.992,7517.34,2021-04-01 10:00:00,55.65,57.275000000000006,VIC1-NSW1,2021-04-01 10:00:00,515.005,509.575,39.81,-55.65,-42.699778751526466,515.005,424.1943937122317,0.7709316471246179,7976.695000000001,6149.486614960705,1320.495
83,2021-01-04 11:00:00,2021-01-04 12:00:00,NSW1,8078.181,5832.227,7709.822,2021-04-01 11:00:00,28.565,41.675,VIC1-NSW1,2021-04-01 11:00:00,447.31,497.985,42.265,-28.565,-21.60848386058718,447.31,371.0151377285364,0.7604825861517717,8128.567000000001,6181.633653867949,1237.2285
84,2021-01-04 12:00:00,2021-01-04 13:00:00,NSW1,8307.473,6001.495,7927.766,2021-04-01 12:00:00,186.225,223.52,VIC1-NSW1,2021-04-01 12:00:00,624.72,639.11,64.315,-186.225,-140.9764625210936,624.72,517.2982135363351,0.7623258168750943,8366.260999999999,6377.816751015242,1292.1975000000002
